4645,22,1
4648,214,6
4650,213,15
4654,214,18
4667,214,45
4674,124,23
4674,214,4478
4674,143,132
4678,22,1
4680,22,1
4681,22,1
4682,22,1
4683,22,1
4685,22,1
4686,22,1
4688,22,1
4690,22,1
4691,22,1
4693,22,1
4695,22,1
4696,22,1
4697,22,1
4701,22,1
4709,214,1
4710,214,15
4711,214,1
4712,214,18
4713,214,9
4714,214,1
4715,214,1
4716,124,1
4716,143,52
4717,214,6
4718,214,12
4719,214,11
4720,214,8
4722,214,7
4723,214,16
4724,22,1
4725,16,1679
4725,149,10092
4725,214,1726
4725,164,6724
4725,309,13
4725,143,2884
4726,26,2
4726,214,112
4726,164,1856
4726,17,116
4727,16,9
4727,149,8
4727,214,52
4727,164,24
4727,309,1
4727,143,20
4728,16,360
4728,149,2523
4728,214,384
4728,164,1441
4728,309,5
4728,143,724
4729,264,360
4729,16,2160
4729,149,2178
4729,214,2311
4729,164,7926
4729,20,384
4729,215,24
4729,309,18
4729,143,9922
4730,22,1
4732,155,147
4732,143,46
4733,214,1
4734,214,9
4735,214,1
4736,214,3
4737,214,6
4738,143,11
4740,214,9
4749,22,1
4750,22,1
4751,22,1
4758,143,38580
4760,143,38592
4761,214,9
4762,214,3
4763,214,3
4764,214,9
4769,214,1
4770,214,4
4770,143,2
4770,215,72
4773,214,7
4774,214,17
4776,22,1
4777,214,17
4778,214,3
4779,214,6
4780,225,4
4781,213,165
4782,214,3
4783,214,6
4784,214,9
4785,214,6
4786,213,165
4787,225,4
4788,214,1
4791,225,4
4792,214,17
4793,225,4
4794,214,31
4796,214,15
4797,214,3
4800,214,6
4801,213,187
4802,22,1
4803,213,198
4804,214,9
4805,22,1
4806,22,1
4807,214,3
4808,214,6
4809,214,6
4810,214,3
4811,124,1
4811,214,263
4811,164,160
4811,143,406
4813,22,1
4814,214,3
4815,124,1
4815,143,34
4816,214,6
4817,214,12
4819,214,12
4820,214,2
4821,214,1
4822,214,1
4823,214,1
4826,22,1
4827,143,38592
4828,214,16
4829,214,12
4830,157,403
4830,214,2079
4830,236,1
4830,17,4
4831,214,5
4832,214,3
4833,214,3
4834,214,5
4835,157,403
4835,214,2079
4835,236,1
4835,17,4
4836,214,2
4837,214,5
4838,214,15
4911,22,1
4912,214,1
4916,124,1
4916,143,50
4920,214,1
4921,214,1
4924,214,2
4925,26,1
4925,213,4
4939,214,2
4945,26,1
4946,214,29
4946,143,762
4947,225,4
4948,214,3
4950,214,95
4953,165,134
4953,22,2
4953,332,54
4953,30,360
4953,12,1
4953,214,1559
4953,164,462
4953,20,360
4953,225,280
4953,309,1
4953,143,1872
4963,214,1
4970,165,134
4970,22,2
4970,332,54
4970,30,360
4970,12,1
4970,214,1638
4970,164,462
4970,20,360
4970,225,297
4970,309,1
4970,143,1871
4971,26,1
4971,27,42
4971,149,42
4971,30,584
4971,160,39
4971,164,5502
4971,225,538
4971,215,889
4971,22,2
4971,153,541
4971,213,2
4971,214,1345
4971,12,480
4971,20,6
4971,143,7190
4972,214,1
4979,211,3
4980,211,6
4982,216,3
4983,216,3
4986,165,18
4986,214,3
4987,214,121
4987,143,858
4987,215,474
4988,214,4
4996,157,3
4996,158,1
4996,20,9
4996,143,22
4997,214,16
5000,214,16
5002,214,4
5004,225,12
5006,157,3
5006,158,1
5006,20,9
5006,143,20
5008,157,3
5008,158,1
5008,20,9
5008,143,20
5010,157,3
5010,158,1
5010,20,9
5010,143,20
5012,157,3
5012,158,1
5012,20,9
5012,143,20
5015,157,3
5015,158,1
5015,20,9
5015,143,20
5017,214,24
5021,157,3
5021,158,1
5021,20,9
5021,143,20
5022,214,26
5024,157,3
5024,158,1
5024,20,9
5024,143,20
5026,214,26
5028,214,24
5029,214,24
5030,157,3
5030,158,1
5030,20,9
5030,143,20
5034,157,3
5034,158,1
5034,20,9
5034,143,20
5036,236,9
5042,157,3
5042,158,1
5042,20,9
5042,143,22
5045,157,3
5045,158,1
5045,20,9
5045,143,22
5048,157,3
5048,158,1
5048,20,9
5048,143,22
5052,157,3
5052,158,1
5052,20,9
5052,143,22
5054,157,3
5054,158,1
5054,20,9
5054,143,22
5057,157,3
5057,158,1
5057,20,9
5057,143,22
5061,157,3
5061,158,1
5061,20,9
5061,143,22
5064,155,8999
5064,22,1
5064,26,3
5064,14,1
5064,160,100
5064,214,106
5064,331,1
5064,236,1
5064,143,9152
5064,309,9
5064,330,1
5066,157,3
5066,158,1
5066,20,9
5066,143,22
5070,157,3
5070,158,1
5070,20,9
5070,143,22
5072,157,3
5072,158,1
5072,20,9
5072,143,22
5074,236,10
5075,157,3
5075,158,1
5075,20,9
5075,143,22
5077,214,466
5077,143,122
5077,215,91
5078,214,466
5078,143,122
5078,215,91
5082,214,325
5084,214,1095
5085,214,434
5085,143,122
5085,215,90
5086,214,435
5086,143,122
5086,215,90
5088,214,98
5089,214,2057
5090,214,459
5090,143,122
5090,215,90
5091,214,451
5091,143,122
5091,215,90
5093,214,1
5095,214,472
5095,143,122
5095,215,72
5096,165,10
5096,214,1109
5097,214,566
5097,215,92
5097,143,197
5098,214,565
5098,215,72
5098,143,204
5099,214,576
5099,215,92
5099,143,207
5100,214,569
5100,215,92
5100,143,200
5101,214,564
5101,215,92
5101,143,218
5102,214,581
5102,215,92
5102,143,212
5103,214,574
5103,215,92
5103,143,205
5104,214,4
5105,214,603
5105,215,72
5105,143,210
5106,214,603
5106,215,72
5106,143,210
5107,214,604
5107,215,72
5107,143,211
5108,214,566
5108,215,72
5108,143,190
5109,165,32
5109,214,3869
5110,214,573
5110,215,72
5110,143,200
5111,214,564
5111,215,72
5111,143,188
5112,214,566
5112,215,72
5112,143,193
5113,214,577
5113,215,72
5113,143,203
5114,214,551
5114,215,72
5114,143,200
5115,214,551
5115,215,72
5115,143,201
5116,214,554
5116,215,72
5116,143,204
5117,214,558
5117,215,72
5117,143,208
5118,214,2
5119,214,543
5119,215,72
5119,143,195
5120,214,459
5120,143,122
5120,215,72
5121,214,459
5121,143,122
5121,215,72
5122,214,459
5122,143,122
5122,215,72
5123,214,459
5123,143,122
5123,215,72
5124,214,3
5128,214,3
5129,22,4
5129,214,19
5130,264,2
5130,214,36
5131,264,15
5131,163,12
5131,26,1
5131,267,15
5131,100,6
5131,214,1179
5131,205,225
5131,225,26
5131,143,283
5131,17,236
5144,204,12
5144,214,27
5145,309,126
5149,214,2
5150,214,32
5151,214,14
5154,214,4
5155,214,1
5159,214,13
5166,214,1
5169,214,1
5173,214,39
5181,26,7
5181,214,125
5182,26,8
5182,214,94
5182,143,6
5183,214,1
5184,26,1
5184,124,3
5184,22,3
5184,214,72
5184,143,1
5185,124,2
5185,26,3
5185,214,7
5185,143,8
5187,214,4
5188,214,17
5189,214,16
5191,214,16
5192,214,9
5192,225,4
5194,113,126
5194,153,150
5194,267,62
5194,214,1055
5194,120,2
5194,164,79
5194,225,1
5194,143,343
5200,143,1200
5208,214,454
5208,225,4
5210,214,11
5210,225,2
5219,214,17
5222,214,17
5223,214,18
5224,214,18
5225,214,8
5234,214,3
5235,214,3
5249,214,663
5250,214,4
5251,214,65
5253,264,1
5253,26,1
5253,30,395
5253,214,305
5253,120,1
5253,216,51
5253,225,2
5253,215,28
5253,143,40
5253,17,354
5254,214,1
5255,264,1
5255,26,1
5255,30,395
5255,214,305
5255,120,1
5255,216,51
5255,225,3
5255,215,28
5255,143,50
5255,17,354
5275,214,214
5275,225,2
5279,214,36
5280,214,7
5281,214,34
5283,26,1
5296,264,1
5296,214,43
5302,236,82
5302,143,1
5304,214,4
5307,214,12
5307,225,6
5318,26,2
5319,214,10
5321,214,2
5324,214,20
5324,225,1640
5326,153,126
5326,164,2953
5326,225,100
5327,214,36
5327,225,24
5328,225,176
5329,214,7
5330,214,48
5332,12,1119
5332,214,2
5332,164,766
5332,143,746
5333,26,1
5333,214,85
5333,164,1
5333,225,26
5334,12,762
5334,214,32
5336,214,54
5336,225,1
5336,143,752
5338,214,12
5339,214,6
5345,214,47
5346,214,2
5348,214,17
5350,259,117
5350,214,3
5350,143,117
5352,259,117
5352,214,3
5352,143,117
5353,259,117
5353,214,3
5353,143,117
5358,214,19
5359,12,324
5360,214,4
5362,214,1
5363,214,6
5364,214,39
5365,214,13
5365,164,1156
5365,215,240
5365,17,9
5366,214,16
5368,214,3
5369,214,3
5370,214,37
5371,214,2
5376,214,2
5377,264,10
5377,267,10
5377,214,136
5377,120,1
5377,225,10
5379,214,158
5380,143,1
5383,214,2
5384,214,171
5386,26,4
5386,214,2
5386,164,859
5386,225,2
5386,143,1693
5387,214,168
5388,26,1
5388,214,3
5388,225,3
5389,186,187
5389,288,97
5390,186,855
5390,288,755
5390,225,872
5392,186,796
5392,288,776
5392,225,795
5393,186,794
5393,288,774
5393,225,795
5394,186,802
5394,288,782
5394,225,803
5395,186,801
5395,288,781
5395,225,802
5396,186,802
5396,288,782
5396,225,803
5399,186,239
5399,143,6057
5401,186,239
5401,143,6057
5404,234,537
5404,149,1284
5404,30,942
5404,186,8290
5404,159,1021
5404,164,22073
5404,20,8192
5404,288,8555
5404,309,149
5404,143,77641
5404,215,4305
5405,204,72
5405,22,10
5405,124,15
5405,214,1000
5405,143,12
5406,214,2
5407,264,120
5407,213,126
5407,214,638
5407,216,22
5407,143,165
5408,225,2
5410,26,1
5410,12,4
5410,164,1781
5410,216,4
5410,143,2916
5415,214,8
5416,214,3
5417,214,10
5418,214,10
5419,214,12
5420,214,15
5421,214,547
5421,215,72
5421,143,199
5422,214,459
5422,143,122
5422,215,72
5423,165,3
5423,214,15
5423,143,9
5424,214,671
5425,214,710
5426,214,105
5428,214,1
5429,213,4
5431,214,3
5432,214,2
5433,26,1
5433,214,2
5433,143,30
5440,165,3
5440,214,23
5440,143,9
5441,214,3
5441,143,20446
5442,214,4
5443,214,3
5444,204,2
5444,27,25
5444,214,905
5445,213,8
5445,214,317
5446,214,2
5648,214,19
5654,213,5
5654,143,74
5655,213,17
5663,214,18
5666,214,1
5667,214,9
5668,214,3
5669,214,27
5671,214,11
5672,214,16
5673,214,18
5676,214,23
5677,26,14
5677,214,15
5677,225,3
5680,26,14
5680,214,15
5680,225,3
5683,26,20
5683,214,30
5683,225,6
5687,26,20
5687,214,30
5687,225,6
5689,26,20
5689,214,30
5689,225,6
5698,214,45
5699,214,581
5700,214,581
5702,235,706
5702,214,12
5702,238,38
5702,143,3960
5705,184,3
5705,214,4
5705,164,1
5706,184,3
5706,214,4
5706,164,1
5707,184,3
5707,214,4
5707,164,1
5708,184,3
5708,214,4
5708,164,1
5709,184,3
5709,214,4
5709,164,1
5711,184,3
5711,214,4
5711,164,1
5712,184,3
5712,214,4
5712,164,1
5713,184,3
5713,214,4
5713,164,1
5714,184,3
5714,214,4
5714,164,1
5715,184,3
5715,214,4
5715,164,1
5716,184,3
5716,214,4
5716,164,1
5717,184,3
5717,214,4
5717,164,1
5718,184,3
5718,214,4
5718,164,1
5719,184,3
5719,214,4
5719,164,1
5720,214,45
5721,214,45
5722,184,3
5722,214,4
5722,164,1
5723,184,3
5723,214,4
5723,164,1
5724,184,3
5724,214,4
5724,164,1
5725,184,3
5725,214,4
5725,164,1
5732,214,53
5736,214,73
5737,214,1
5738,215,4
5739,214,36
5742,214,61
5743,214,12
5744,214,6
5744,318,6
5749,100,3
5749,214,164
5750,214,6
5751,214,6
5752,26,1
5752,214,50
5755,26,1
5755,214,50
5756,26,1
5756,214,53
5757,26,1
5757,214,53
5761,26,1
5761,214,57
5762,26,1
5762,214,61
5763,26,1
5763,214,60
5764,26,1
5764,214,60
5765,26,1
5765,214,65
5766,26,1
5766,214,65
5767,26,1
5767,214,65
5770,214,2
5771,214,2
5772,214,439
5773,214,2
5782,214,1
5785,214,1
5788,214,46
5789,214,2
5789,216,5
5789,215,4
5790,214,4
5791,214,13
5792,214,36
5793,214,62
5794,214,6
5795,214,5
5796,204,5
5796,214,272
5796,216,683
5804,153,90
5804,214,185
5805,163,204
5805,214,184
5806,214,4
5807,153,90
5807,214,185
5813,214,1
5814,214,3
5821,100,1
5821,214,2
5822,214,7
5823,214,788
5825,214,24
5826,143,12
5827,214,3
5828,26,1
5829,214,4
5830,214,14
5831,214,20
5833,214,801
5833,143,689
5835,26,1
5837,26,1
5838,26,1
5839,26,1
5840,214,13
5841,214,233
5842,214,15
5843,214,1
5850,143,4
5851,214,8
5852,214,21
5854,214,6
5855,214,12
5856,264,172
5856,214,125
5856,225,56
5857,214,40
5858,214,40
5861,214,40
5862,214,8
5863,204,4
5863,214,2
5864,264,72
5864,235,6
5864,267,69
5864,214,791
5864,215,13
5864,143,2554
5865,264,15
5865,267,15
5865,225,65
5866,264,72
5866,235,6
5866,267,69
5866,214,791
5866,215,13
5866,143,2554
5867,264,72
5867,235,6
5867,267,69
5867,214,791
5867,215,13
5867,143,2554
5869,204,558
5869,213,76
5869,214,8
5873,214,8
5873,225,1
5887,26,1
5888,204,298
5888,214,129
5888,20,1
5888,143,189
5890,213,472
5890,214,1183
5890,164,257
5890,215,1428
5891,213,472
5891,214,1183
5891,164,294
5891,215,1428
5894,214,2
5903,214,1
5908,213,2824
5909,164,2
5910,213,5172
5910,214,55
5910,164,375
5910,215,2244
5911,214,59
5911,143,2
5912,164,106
5914,26,1
5917,157,3
5917,158,1
5917,20,9
5917,143,20
5918,157,3
5918,158,1
5918,20,9
5918,143,20
5920,157,3
5920,158,1
5920,20,9
5920,143,20
5925,214,2
5925,236,1
5934,214,82
5936,214,28
5937,22,1
5938,22,1
5939,22,1
5940,214,10
5941,214,14
5942,309,1390
5945,225,1
5948,214,4
5949,214,4
5950,157,3
5950,158,1
5950,20,9
5950,143,20
5951,236,9
5954,157,3
5954,158,1
5954,20,9
5954,143,20
5956,264,1
5956,267,1
5956,214,84
5956,225,1
5956,143,62
5957,264,49
5957,267,49
5957,214,49
5957,225,49
5958,157,3
5958,158,1
5958,20,9
5958,143,20
5959,157,3
5959,158,1
5959,20,9
5959,143,20
5962,157,3
5962,158,1
5962,20,9
5962,143,20
5965,214,54
5966,214,65
5967,214,4
5968,214,14
5969,264,48
5969,267,48
5969,225,1480
5971,214,3
5973,214,13
5975,214,20
5975,216,4
5975,17,16
5977,214,39
5978,204,33
5978,214,7
5979,153,109
5979,26,1
5979,329,365
5979,214,357
5979,164,2
5979,225,279
5982,214,3
5985,214,21
5985,216,4
5985,17,17
5987,214,1
5990,214,14
5991,164,3784
5992,214,5
5993,214,2
5993,17,191
5994,164,3814
5995,214,20
5996,214,20
5997,157,3
5997,158,1
5997,20,9
5997,143,20
5998,214,22
6000,214,2
6001,157,3
6001,158,1
6001,20,9
6001,143,20
6004,214,3
6005,143,90
6006,204,20
6006,214,12
6007,157,3
6007,158,1
6007,20,9
6007,143,20
6012,153,90
6012,214,66
6015,204,53
6015,214,273
6016,22,1
6016,124,1
6016,214,42
6016,236,36
6017,214,2
6022,214,27
6025,26,1
6025,214,22
6025,225,22
6026,264,4
6026,267,4
6033,214,27
6034,315,300
6034,143,1209
6036,214,6
6038,225,14
6039,214,4
6041,214,9
6041,225,6
6042,214,6
6042,225,46
6042,143,50
6043,214,1
6044,225,13
6045,214,6
6047,214,9
6047,225,6
6048,214,6
6048,225,46
6048,143,50
6049,214,1
6050,214,19
6053,214,18
6054,214,59
6054,143,33
6054,215,52
6055,214,70
6055,143,64
6055,215,30
6056,22,1
6056,214,1
6057,214,59
6057,143,33
6057,215,52
6058,214,19
6059,214,59
6059,143,33
6059,215,52
6060,214,1
6061,214,1
6062,22,1
6062,214,1
6065,204,2
6066,214,134
6066,143,10
6067,26,4
6067,12,79
6067,164,150
6067,216,45
6067,143,346
6067,215,36
6068,214,8
6069,213,4
6069,214,1
6069,164,342
6069,143,307
6070,204,10
6070,214,400
6071,22,1
6071,124,1
6071,214,49
6071,236,49
6072,22,4
6072,124,2
6072,214,400
6072,143,24
6076,204,2
6078,204,10
6078,214,400
6079,22,1
6079,124,1
6079,214,49
6079,236,49
6080,22,4
6080,124,2
6080,214,400
6080,143,24
6083,214,4
6084,204,30
6084,214,352
6085,22,2
6085,124,1
6085,214,228
6085,143,24
6086,22,1
6086,124,1
6086,214,49
6086,236,49
6087,214,93
6087,225,52
6087,143,2
6088,164,180
6089,214,46
6090,214,71
6091,164,180
6092,164,180
6093,164,180
6094,164,180
6095,164,180
6096,164,180
6097,164,180
6098,164,180
6099,164,180
6100,110,1
6100,204,2
6100,214,29
6100,143,3
6101,214,1
6102,105,1
6104,214,12
6105,214,24
6106,214,36
6107,214,46
6108,214,44
6109,214,46
6110,105,1
6111,214,317
6112,214,40
6113,204,673
6113,124,1
6113,214,808
6113,143,50
6114,225,18
6115,214,21
6117,214,2
6117,216,5
6117,215,4
6119,214,5
6120,214,26
6121,214,12
6122,264,1
6122,214,7
6122,143,31
6125,214,98
6126,214,49
6129,214,20
6135,214,34
6136,214,3
6137,214,3
6138,214,2
6140,110,12
6140,214,8
6142,214,16
6144,225,2
6145,264,40
6145,204,255
6145,214,560
6145,143,449
6146,214,62
6147,214,62
6148,214,62
6149,214,62
6154,214,99
6156,100,1
6156,214,198
6156,143,13
6159,214,10039
6159,236,2
6167,214,188
6167,225,1
6170,214,2
6172,105,20
6172,214,49
6173,264,4
6173,267,291
6173,214,510
6173,216,4
6173,143,566
6175,214,6
6176,214,16
6178,214,292
6178,143,132
6179,214,345
6179,143,164
6180,214,2
6181,214,25
6181,143,25
6182,214,13
6182,216,14
6183,214,18
6184,214,18
6185,214,10
6186,214,5
6188,214,35
6189,214,4
6190,214,4
6191,329,55
6191,214,104
6191,164,7464
6191,238,137
6191,225,78
6191,143,7685
6192,164,480
6192,143,92
6196,110,6
6196,214,6
6197,204,4
6197,214,203
6197,143,66
6197,215,100
6198,214,1
6199,214,1
6200,204,4
6200,214,262
6200,143,99
6200,215,150
6201,214,1
6202,225,130
6203,214,1
6204,214,58
6204,143,33
6204,215,50
6205,110,12
6205,214,20
6206,110,12
6206,214,20
6207,110,12
6207,214,20
6208,110,12
6208,214,7
6209,110,12
6209,214,20
6210,110,12
6210,214,26
6211,110,12
6211,214,26
6212,110,12
6212,214,20
6213,110,12
6213,214,20
6214,16,384
6214,26,1
6214,149,360
6214,214,133
6214,225,124
6214,216,7
6214,309,1
6214,143,1445
6215,16,408
6215,26,1
6215,149,360
6215,214,253
6215,225,248
6215,216,7
6215,309,1
6215,143,1445
6216,264,196
6216,16,287
6216,26,1
6216,30,240
6216,214,361
6216,164,1196
6216,20,240
6216,225,481
6216,143,605
6217,214,1
6218,214,58
6218,143,33
6218,215,50
6220,204,4
6220,214,148
6220,143,33
6220,215,50
6223,214,9
6224,204,4
6224,214,206
6224,143,66
6224,215,100
6225,105,2
6225,100,10
6225,225,1
6226,204,4
6226,235,26
6226,214,206
6226,143,66
6226,215,100
6227,204,4
6227,235,26
6227,214,206
6227,143,66
6227,215,100
6229,214,75
6229,17,59
6230,214,75
6230,17,59
6231,214,74
6232,214,50
6233,235,1
6233,100,4
6233,214,73
6233,120,40
6233,225,1
6233,143,704
6234,235,1
6234,100,4
6234,214,73
6234,120,40
6234,225,1
6234,143,698
6235,214,1
6236,214,9
6237,235,1
6237,100,4
6237,214,73
6237,120,40
6237,225,1
6237,143,698
6238,235,1
6238,100,4
6238,214,86
6238,120,40
6238,225,77
6238,143,698
6239,214,14
6241,225,48
6242,214,21
6243,329,92
6243,214,117
6243,238,73
6243,143,8426
6251,214,11
6251,216,1
6252,216,6
6255,216,6
6257,214,13
6258,264,1
6258,211,12
6258,214,6
6258,225,1
6258,216,6
6259,214,4
6260,214,35
6261,214,2
6261,164,127
6262,143,3
6263,143,2
6264,267,2
6265,214,6
6266,214,6
6267,214,12
6268,143,9
6269,264,5
6269,267,2
6269,143,11
6271,264,1
6271,214,16
6271,143,7
6274,143,2
6275,143,2
6276,264,1
6276,214,14
6276,143,24
6277,214,8
6278,214,6
6280,214,4
6282,214,14
6283,110,6
6284,100,1
6284,214,295
6284,143,102
6285,239,3
6285,225,1
6285,288,3
6286,239,3
6286,225,1
6286,288,3
6290,214,8
6291,214,2
6292,214,2
6293,214,12
6296,26,1
6305,105,2
6305,214,12
6314,214,2
6315,214,18
6317,214,1
6318,214,6
6318,225,46
6318,143,50
6319,214,9
6319,225,6
6320,225,3
6321,214,41
6321,143,102
6322,225,3
6323,214,9
6323,225,6
6324,214,6
6324,225,46
6324,143,50
6325,214,1
6334,214,22
6336,214,1
6336,225,3
6337,214,9
6337,225,6
6338,214,6
6338,225,46
6338,143,50
6339,214,1
6340,214,3
6341,214,3
6341,143,21
6345,214,9
6345,225,6
6346,214,6
6346,225,46
6346,143,50
6347,214,1
6349,214,2
6350,264,5
6350,214,21
6350,164,4
6350,143,53
6354,214,341
6355,214,28
6356,214,49
6356,225,28
6356,143,260
6360,214,1
6360,225,5
6361,214,7
6361,225,5
6362,214,6
6362,225,6
6363,214,341
6364,214,3685
6364,225,34
6364,143,77
6365,214,1000
6365,225,131
6366,214,49
6366,225,28
6366,143,260
6367,214,341
6368,225,632
6369,26,4
6369,214,274
6370,225,17232
6370,143,51
6371,225,16432
6371,143,52
6372,225,16116
6372,143,770
6374,214,6
6375,214,4
6375,143,137
6377,214,3
6378,214,10
6378,143,306
6379,214,13
6379,143,306
6380,214,2
6381,214,2
6382,26,2
6385,26,2
6385,235,5
6385,267,8
6385,214,420
6385,225,24
6385,143,759
6386,26,2
6386,235,6
6386,267,8
6386,214,490
6386,225,24
6386,143,759
6387,26,2
6388,214,1
6389,267,2
6389,214,4
6389,143,6
6390,26,1
6390,214,9
6390,225,1
6393,110,2
6393,26,2
6393,214,11
6393,225,4
6393,17,14
6394,214,1
6395,22,12
6395,100,5
6395,214,47
6395,143,12
6399,214,1
6402,143,11
6404,143,12
6405,143,13
6407,143,15
6408,214,3
6408,143,20
6410,22,1
6410,236,1
6411,22,1
6411,236,1
6412,22,1
6412,236,1
6413,214,2
6413,143,25
6414,214,26
6414,143,576
6415,214,5
6416,26,1
6416,22,2
6416,214,13
6417,264,31
6417,214,4672
6417,143,3
6419,264,31
6419,214,5035
6419,143,3
6421,22,124
6423,264,31
6423,214,5063
6423,143,3
6426,214,1
6430,264,31
6430,214,5456
6430,143,3
6433,214,5
6433,143,20
6435,165,156
6435,26,3
6435,214,98
6435,164,27
6435,225,6
6438,26,5
6438,214,258
6438,143,48
6440,143,587
6441,143,587
6442,214,3
6443,143,593
6445,26,7
6445,214,303
6445,206,72
6445,164,120
6445,225,48
6445,17,33
6446,26,1
6446,213,23
6446,214,1
6452,267,14
6452,214,78
6452,225,5
6452,143,120
6453,214,1
6454,26,2
6454,214,6
6454,225,3
6454,17,14
6455,267,15
6455,214,82
6455,225,4
6455,143,127
6458,214,2
6458,225,2
6459,267,15
6459,214,82
6459,225,4
6459,143,127
6460,267,15
6460,214,82
6460,225,4
6460,143,127
6461,214,89
6461,164,5859
6462,214,89
6462,164,5241
6463,214,89
6463,164,5250
6464,225,291
6465,214,1
6466,214,2
6505,214,1
6506,214,28
6507,214,2
6507,143,30
6510,214,2
6511,214,2
6514,267,12
6514,214,73
6514,225,5
6514,143,94
6515,267,12
6515,214,73
6515,225,5
6515,143,92
6516,267,12
6516,214,73
6516,225,5
6516,143,92
6517,267,12
6517,214,73
6517,225,5
6517,143,92
6519,214,1
6520,214,53
6521,22,1
6521,236,1
6522,26,1
6522,214,82
6523,155,1849
6523,26,1
6523,160,100
6523,164,1724
6523,236,1
6523,215,438
6523,17,138
6523,330,1
6523,22,3
6523,14,1
6523,214,25
6523,331,1
6523,309,1965
6523,143,64
6524,155,1847
6524,26,1
6524,160,100
6524,164,1724
6524,236,1
6524,215,462
6524,17,144
6524,330,1
6524,22,1
6524,14,1
6524,214,25
6524,331,1
6524,309,1965
6524,143,64
6525,155,1848
6525,26,1
6525,160,100
6525,164,1724
6525,236,1
6525,215,462
6525,17,142
6525,330,1
6525,22,1
6525,14,1
6525,214,25
6525,331,1
6525,309,1965
6525,143,64
6526,155,1849
6526,26,1
6526,160,100
6526,164,1724
6526,236,1
6526,215,497
6526,17,152
6526,330,1
6526,22,1
6526,14,1
6526,214,25
6526,331,1
6526,309,1965
6526,143,64
6527,155,1400
6527,26,1
6527,160,100
6527,164,1724
6527,236,1
6527,215,438
6527,17,138
6527,330,1
6527,22,3
6527,14,1
6527,214,25
6527,331,1
6527,309,1965
6527,143,64
6528,155,1400
6528,26,1
6528,160,100
6528,164,1724
6528,236,1
6528,215,462
6528,17,144
6528,330,1
6528,22,1
6528,14,1
6528,214,25
6528,331,1
6528,309,1965
6528,143,64
6529,155,1400
6529,26,1
6529,160,100
6529,164,1724
6529,236,1
6529,215,462
6529,17,142
6529,330,1
6529,22,1
6529,14,1
6529,214,25
6529,331,1
6529,309,1965
6529,143,64
6530,155,1401
6530,26,1
6530,160,100
6530,164,1724
6530,236,1
6530,215,497
6530,17,152
6530,330,1
6530,22,1
6530,14,1
6530,214,25
6530,331,1
6530,309,1965
6530,143,64
6531,155,1400
6531,26,1
6531,160,100
6531,164,1724
6531,236,1
6531,215,552
6531,17,146
6531,330,1
6531,22,3
6531,14,1
6531,214,34
6531,331,1
6531,309,1965
6531,143,64
6532,214,42
6533,26,1
6533,213,23
6533,214,2
6535,214,83
6535,143,576
6546,214,6
6546,164,1
6548,214,6
6548,164,1
6559,214,6
6559,164,1
6571,214,6
6571,164,1
6572,143,1348
6576,214,1
6581,225,54
6608,214,6
6608,143,53
6611,214,10
6611,143,83
6621,214,6
6621,164,1
6626,214,6
6626,164,1
6628,214,6
6628,164,1
6629,214,6
6629,164,1
6631,214,6
6631,164,1
6632,214,6
6632,164,1
6634,214,6
6634,164,1
6636,214,6
6636,164,1
6638,214,6
6638,164,1
6640,214,6
6640,164,1
6641,214,6
6641,164,1
6642,214,6
6642,164,1
6644,214,6
6644,164,1
6645,214,6
6645,164,1
6646,214,6
6646,164,1
6647,214,6
6647,164,1
6648,214,6
6648,164,1
6649,214,6
6649,164,1
6650,214,6
6650,164,1
6651,214,6
6651,164,1
6653,214,6
6653,164,1
6657,214,6
6657,164,1
6659,214,6
6659,164,1
6662,214,6
6662,164,1
6665,214,6
6665,164,1
6666,214,6
6666,164,1
6668,214,6
6668,164,1
6673,214,6
6673,164,1
6674,214,6
6674,164,1
6678,214,6
6678,164,1
6682,214,6
6682,164,1
6686,214,6
6686,164,1
6692,214,6
6692,164,1
6694,214,6
6694,164,1
6698,214,6
6698,164,1
6702,214,6
6702,164,1
6706,214,6
6706,164,1
6707,214,6
6707,164,1
6710,214,6
6710,164,1
6714,214,6
6714,164,1
6717,214,6
6717,164,1
6720,214,6
6720,164,1
6721,214,6
6721,164,1
6724,214,6
6724,164,1
6727,214,6
6727,164,1
6730,214,6
6730,164,1
6731,214,6
6731,164,1
6732,214,6
6732,164,1
6733,214,6
6733,164,1
6746,12,3162
6746,238,2
6746,143,1384
6747,12,10884
6747,238,2
6749,214,58
6752,214,12
6753,214,16
6754,214,4
6754,143,338
6757,214,131
6757,164,86
6757,225,177
6758,12,3162
6758,238,2
6758,143,1384
6760,12,10884
6760,238,2
6771,214,143
6773,214,3
6774,214,1
6775,214,3
6776,214,20
6777,214,1
6778,214,6
6779,214,2
6780,214,3
6781,214,2
6790,16,6
6790,204,1
6791,214,81
6791,315,302
6791,216,2
6791,143,11604
6792,204,1
6793,204,1
6794,204,298
6794,29,1
6794,214,1
6794,143,596
6794,17,298
6800,204,298
6800,29,1
6800,214,1
6800,143,596
6800,17,298
6809,214,5
6809,225,2
6812,214,2
6814,30,1515
6814,28,1503
6814,164,156
6814,215,316
6814,143,1659
6819,214,1
6827,214,9
6827,225,6
6828,214,6
6828,225,46
6828,143,50
6829,214,1
6832,214,44
6834,214,37
6834,315,5
6834,143,14626
6835,264,2512
6835,204,154
6835,164,4
